Timestamp,DateTimeStamp,PupilLeft,PupilRight,PupilDiameter
2031917,11:01:46.917,3.111701,2.959951,0.15174999999999983
2031934,11:01:46.934,3.131916,2.949617,0.182299
2031951,11:01:46.951,3.090238,2.95699,0.13324800000000003
2031967,11:01:46.967,3.070517,2.919183,0.1513340000000003
2031984,11:01:46.984,3.093765,2.934556,0.1592089999999997
2032001,11:01:47.001,3.089071,2.907974,0.18109700000000029
2032017,11:01:47.017,3.086087,2.912691,0.17339599999999988
2032034,11:01:47.034,3.090221,2.925084,0.1651370000000001
2032051,11:01:47.051,3.093935,2.908581,0.18535400000000024
2032067,11:01:47.067,3.058545,2.948963,0.10958200000000007
2032084,11:01:47.084,3.090886,2.910513,0.1803729999999999
2032101,11:01:47.101,3.11708,2.903465,0.2136149999999999
2032117,11:01:47.117,3.101242,2.922051,0.17919099999999988
2032134,11:01:47.134,3.09227,2.906641,0.18562900000000004
2032151,11:01:47.151,3.11026,2.95057,0.1596899999999999
2032167,11:01:47.167,3.113149,2.939386,0.1737630000000001
2032184,11:01:47.184,3.157285,2.954427,0.20285799999999998
2032200,11:01:47.200,3.134074,2.940843,0.19323099999999993
2032217,11:01:47.217,3.13979,2.953919,0.18587100000000012
2032234,11:01:47.234,3.137717,2.969217,0.16849999999999987
2032250,11:01:47.250,3.150085,2.974608,0.17547699999999988
2032267,11:01:47.267,3.179372,2.966485,0.21288699999999983
2032284,11:01:47.284,3.193109,2.995369,0.19774000000000003
2032300,11:01:47.300,3.211446,3.052528,0.1589179999999999
2032317,11:01:47.317,3.237834,3.043121,0.1947129999999997
2032334,11:01:47.334,3.226329,3.035778,0.1905509999999997
2032350,11:01:47.350,3.203369,3.026778,0.17659099999999972
2032367,11:01:47.367,3.257137,3.026835,0.230302
2032384,11:01:47.384,3.24096,3.066406,0.17455399999999965
2032400,11:01:47.400,3.240031,3.037868,0.2021630000000001
2032417,11:01:47.417,3.267366,3.063271,0.20409500000000014
2032434,11:01:47.434,3.265746,3.085953,0.1797930000000001
2032450,11:01:47.450,3.24542,3.097062,0.148358
2032467,11:01:47.467,3.271525,3.063873,0.20765199999999995
2032484,11:01:47.484,3.242876,3.079216,0.1636599999999997
2032500,11:01:47.500,3.234539,3.066313,0.16822599999999976
2032517,11:01:47.517,-1.0,3.074817,4.0748169999999995
2032534,11:01:47.534,3.273484,3.128108,0.14537599999999973
2032550,11:01:47.550,3.275407,3.11669,0.15871699999999977
2032567,11:01:47.567,3.313264,3.088237,0.2250270000000003
2032584,11:01:47.584,3.27718,3.117532,0.1596479999999998
2032600,11:01:47.600,3.274646,3.12991,0.14473599999999998
2032617,11:01:47.617,3.289201,3.051044,0.23815699999999973
2032634,11:01:47.634,3.273396,3.083481,0.18991500000000006
2032650,11:01:47.650,3.258723,3.112375,0.1463479999999997
2032667,11:01:47.667,3.300572,3.103928,0.19664400000000004
2032684,11:01:47.684,3.265615,3.108631,0.156984
2032700,11:01:47.700,3.287172,3.109816,0.17735600000000007
2032717,11:01:47.717,3.249242,3.086087,0.16315500000000016
2032734,11:01:47.734,3.27047,3.103119,0.16735100000000003
2032750,11:01:47.750,3.238077,3.089332,0.1487449999999999
2032767,11:01:47.767,3.233472,3.096292,0.13717999999999986
2032784,11:01:47.784,3.250641,3.096847,0.153794
2032800,11:01:47.800,3.251972,3.097444,0.154528
2032817,11:01:47.817,3.228474,3.078418,0.15005599999999975
2032833,11:01:47.833,3.218319,3.075587,0.14273200000000008
2032850,11:01:47.850,3.220638,3.087227,0.13341100000000017
2032867,11:01:47.867,3.229122,3.10371,0.12541199999999986
2032883,11:01:47.883,3.197447,3.083256,0.11419099999999993
2032900,11:01:47.900,3.204895,3.093474,0.11142099999999999
2032917,11:01:47.917,3.187918,3.090558,0.09735999999999967
2032933,11:01:47.933,3.205115,3.062796,0.14231900000000008
2032950,11:01:47.950,3.229648,3.108031,0.12161700000000009
2032967,11:01:47.967,3.252938,3.090217,0.1627209999999999
2032983,11:01:47.983,3.260344,3.098711,0.1616329999999997
2033000,11:01:48.000,3.241,3.114583,0.126417
2033017,11:01:48.017,3.249017,3.125046,0.12397099999999961
2033033,11:01:48.033,3.241291,3.116545,0.12474600000000002
2033050,11:01:48.050,3.246223,3.088766,0.15745699999999996
2033067,11:01:48.067,3.270453,3.097626,0.17282699999999984
2033083,11:01:48.083,3.255485,3.128828,0.12665700000000024
2033100,11:01:48.100,3.2658,3.110095,0.1557050000000002
2033117,11:01:48.117,3.270492,3.123872,0.14661999999999997
2033133,11:01:48.133,3.265323,3.100613,0.1647099999999999
2033150,11:01:48.150,3.28749,3.135522,0.1519680000000001
2033167,11:01:48.167,3.310827,3.107749,0.2030780000000001
2033183,11:01:48.183,3.292239,3.092965,0.19927399999999995
2033200,11:01:48.200,3.160673,3.093492,0.06718100000000016
2033217,11:01:48.217,-1.0,-1.0,0.0
2033233,11:01:48.233,-1.0,-1.0,0.0
2033250,11:01:48.250,-1.0,-1.0,0.0
2033267,11:01:48.267,-1.0,-1.0,0.0
2033283,11:01:48.283,-1.0,-1.0,0.0
2033300,11:01:48.300,-1.0,-1.0,0.0
2033317,11:01:48.317,-1.0,-1.0,0.0
2033333,11:01:48.333,-1.0,-1.0,0.0
2033350,11:01:48.350,-1.0,-1.0,0.0
2033366,11:01:48.366,-1.0,-1.0,0.0
2033383,11:01:48.383,-1.0,-1.0,0.0
2033400,11:01:48.400,3.275022,3.111372,0.16365000000000007
2033416,11:01:48.416,3.261518,3.103211,0.1583070000000002
2033433,11:01:48.433,3.251267,3.069667,0.18159999999999998
2033450,11:01:48.450,3.216005,3.089322,0.12668299999999988
2033466,11:01:48.466,3.25021,3.106274,0.14393600000000006
2033483,11:01:48.483,3.270012,3.09084,0.1791719999999999
2033500,11:01:48.500,3.263133,3.097304,0.165829
2033516,11:01:48.516,3.249409,3.10848,0.14092899999999986
2033533,11:01:48.533,3.268324,3.076964,0.19135999999999997
2033550,11:01:48.550,3.252177,3.057888,0.19428899999999993
2033566,11:01:48.566,3.267392,3.080164,0.18722800000000017
2033583,11:01:48.583,3.258793,3.096194,0.16259899999999972
2033600,11:01:48.600,3.279586,3.072146,0.20744000000000007
2033616,11:01:48.616,3.292414,3.071696,0.22071799999999975
2033633,11:01:48.633,3.261621,3.092151,0.16947
2033650,11:01:48.650,3.253114,3.069466,0.18364800000000026
2033666,11:01:48.666,3.272632,3.078811,0.19382100000000024
2033683,11:01:48.683,3.261091,3.072059,0.1890320000000001
2033700,11:01:48.700,3.266778,3.073325,0.19345299999999988
2033716,11:01:48.716,3.289117,3.099893,0.18922400000000028
2033733,11:01:48.733,3.274225,3.099055,0.17517000000000005
2033749,11:01:48.749,3.293105,3.1154,0.177705
2033766,11:01:48.766,3.286982,3.081732,0.20524999999999993
2033783,11:01:48.783,3.292759,3.07762,0.2151390000000002
2033799,11:01:48.799,3.270749,3.078212,0.19253699999999974
2033816,11:01:48.816,3.27931,3.087085,0.1922250000000001
2033833,11:01:48.833,3.271279,3.061617,0.2096619999999998
2033849,11:01:48.849,3.257917,3.058551,0.19936599999999993
2033866,11:01:48.866,3.248819,3.041479,0.2073400000000003
2033883,11:01:48.883,3.238014,3.057176,0.18083800000000005
2033899,11:01:48.899,3.268112,3.018107,0.2500049999999998
2033916,11:01:48.916,3.226703,3.073109,0.153594
2033933,11:01:48.933,3.246695,3.033437,0.21325799999999973
2033949,11:01:48.949,3.234092,3.015826,0.21826599999999985
2033966,11:01:48.966,3.233175,3.024794,0.20838100000000015
2033983,11:01:48.983,3.209193,2.986904,0.22228899999999996
2033999,11:01:48.999,3.205369,3.009715,0.19565400000000022
2034016,11:01:49.016,3.226693,2.983704,0.24298900000000012
2034033,11:01:49.033,3.178494,2.986197,0.19229699999999994
2034049,11:01:49.049,3.204481,2.981634,0.2228469999999998
2034066,11:01:49.066,3.191086,2.97085,0.22023599999999988
2034083,11:01:49.083,3.202873,2.979655,0.2232179999999997
2034099,11:01:49.099,3.191149,3.008555,0.18259399999999992
2034116,11:01:49.116,3.1749,2.976438,0.19846200000000014
2034133,11:01:49.133,3.144159,2.942535,0.20162400000000025
2034149,11:01:49.149,3.14868,2.959159,0.18952100000000005
2034166,11:01:49.166,3.157941,2.962565,0.195376
2034183,11:01:49.183,3.12962,2.91621,0.2134100000000001
2034199,11:01:49.199,3.143479,2.93483,0.2086490000000003
2034216,11:01:49.216,2.925945,2.897281,0.028664000000000023
2034233,11:01:49.233,-1.0,-1.0,0.0
2034249,11:01:49.249,-1.0,-1.0,0.0
2034266,11:01:49.266,-1.0,-1.0,0.0
2034283,11:01:49.283,-1.0,-1.0,0.0
2034299,11:01:49.299,-1.0,-1.0,0.0
2034316,11:01:49.316,-1.0,-1.0,0.0
2034332,11:01:49.332,-1.0,-1.0,0.0
2034349,11:01:49.349,-1.0,-1.0,0.0
2034366,11:01:49.366,-1.0,-1.0,0.0
2034382,11:01:49.382,-1.0,-1.0,0.0
2034399,11:01:49.399,3.11258,2.837634,0.2749459999999999
2034416,11:01:49.416,3.134371,2.815157,0.31921399999999966
2034432,11:01:49.432,2.981261,2.811956,0.16930500000000004
2034449,11:01:49.449,2.966956,2.852246,0.11471000000000009
2034466,11:01:49.466,3.000366,2.827709,0.17265700000000006
2034482,11:01:49.482,3.045162,2.811695,0.2334670000000001
2034499,11:01:49.499,2.998251,2.803947,0.19430400000000025
2034516,11:01:49.516,3.019028,2.801234,0.21779400000000004
2034532,11:01:49.532,3.037519,2.796105,0.24141400000000024
2034549,11:01:49.549,3.07629,2.823184,0.2531060000000003
2034566,11:01:49.566,3.076732,2.865874,0.210858
2034582,11:01:49.582,3.086943,2.843318,0.2436250000000002
2034599,11:01:49.599,3.090114,2.890295,0.19981899999999975
2034616,11:01:49.616,3.084657,2.930717,0.15393999999999997
2034632,11:01:49.632,3.086076,-1.0,4.086076
2034649,11:01:49.649,-1.0,-1.0,0.0
2034666,11:01:49.666,3.138063,2.95891,0.1791529999999999
2034682,11:01:49.682,3.154233,2.973824,0.18040900000000004
2034699,11:01:49.699,3.223111,2.974651,0.24845999999999968
2034716,11:01:49.716,3.216666,2.992864,0.22380200000000006
2034732,11:01:49.732,3.257217,3.01401,0.24320699999999995
2034749,11:01:49.749,3.266704,3.048604,0.21809999999999974
2034766,11:01:49.766,3.249885,3.009263,0.2406220000000001
2034782,11:01:49.782,3.290345,3.061293,0.2290519999999998
2034799,11:01:49.799,3.302411,3.037046,0.2653650000000001
2034816,11:01:49.816,3.293374,3.076292,0.217082
2034832,11:01:49.832,3.301694,3.093271,0.2084229999999998
2034849,11:01:49.849,3.31195,3.111954,0.19999600000000006
2034866,11:01:49.866,3.329564,3.086471,0.243093
2034882,11:01:49.882,3.326558,3.082552,0.24400599999999972
2034899,11:01:49.899,3.340219,3.111688,0.22853099999999982
2034916,11:01:49.916,3.356081,3.113349,0.24273200000000017
2034932,11:01:49.932,3.327981,3.089312,0.2386689999999998
2034949,11:01:49.949,3.364554,3.106643,0.257911
2034965,11:01:49.965,3.415039,3.123445,0.29159400000000035
2034982,11:01:49.982,3.337949,3.115812,0.22213700000000003
2034999,11:01:49.999,3.385423,3.124352,0.26107099999999983
2035015,11:01:50.015,3.396077,3.142644,0.2534329999999998
2035032,11:01:50.032,3.356961,3.103387,0.25357399999999997
2035049,11:01:50.049,3.361022,3.114514,0.2465080000000004
2035065,11:01:50.065,3.332093,3.137273,0.19482
2035082,11:01:50.082,3.359673,3.136083,0.22358999999999973
2035099,11:01:50.099,3.351446,3.111922,0.2395240000000003
2035115,11:01:50.115,3.351505,3.159303,0.19220199999999998
2035132,11:01:50.132,3.347164,3.135201,0.2119629999999999
2035149,11:01:50.149,3.33945,3.126183,0.21326699999999965
2035165,11:01:50.165,3.350945,3.114671,0.23627399999999987
2035182,11:01:50.182,3.340652,3.126762,0.21389000000000014
2035199,11:01:50.199,3.319385,3.137045,0.18233999999999995
2035215,11:01:50.215,3.323658,3.102518,0.22114000000000011
2035232,11:01:50.232,3.303907,3.089756,0.2141510000000002
2035249,11:01:50.249,3.312435,3.10357,0.20886499999999986
2035265,11:01:50.265,3.258019,3.091413,0.1666059999999998
2035282,11:01:50.282,3.330132,3.077446,0.25268599999999974
2035298,11:01:50.298,3.284266,3.034519,0.24974700000000016
2035315,11:01:50.315,3.280875,3.072642,0.2082329999999999
2035332,11:01:50.332,3.280593,3.043893,0.2366999999999999
2035348,11:01:50.348,3.288674,3.050546,0.23812799999999967
2035365,11:01:50.365,3.253963,3.048748,0.20521500000000037
2035382,11:01:50.382,3.279835,3.071973,0.207862
2035398,11:01:50.398,3.288436,3.074034,0.21440199999999976
2035415,11:01:50.415,3.238152,3.062191,0.17596100000000003
2035432,11:01:50.432,3.28842,3.078412,0.21000799999999975
2035448,11:01:50.448,3.26651,3.035322,0.23118799999999995
2035465,11:01:50.465,3.284871,3.074691,0.2101799999999998
2035482,11:01:50.482,3.251102,3.068324,0.18277799999999989
2035498,11:01:50.498,3.296113,3.069266,0.22684700000000024
2035515,11:01:50.515,3.24579,3.077429,0.16836099999999998
2035532,11:01:50.532,3.275123,3.086083,0.18903999999999987
2035548,11:01:50.548,3.24548,3.072932,0.17254799999999992
2035565,11:01:50.565,3.28385,3.087826,0.19602399999999998
2035582,11:01:50.582,3.288339,3.077022,0.2113170000000002
2035598,11:01:50.598,3.298115,3.121574,0.17654100000000028
2035615,11:01:50.615,3.302302,3.130636,0.1716660000000001
2035632,11:01:50.632,3.333734,3.121644,0.21209000000000033
2035648,11:01:50.648,3.332706,3.143054,0.18965200000000015
2035665,11:01:50.665,3.297419,3.122925,0.17449400000000015
2035682,11:01:50.682,3.32981,3.155684,0.17412600000000023
2035698,11:01:50.698,3.343245,3.148059,0.19518600000000008
2035715,11:01:50.715,3.30709,3.181854,0.12523600000000012
2035732,11:01:50.732,3.318381,3.195093,0.12328800000000006
2035748,11:01:50.748,3.325923,3.17197,0.153953
2035765,11:01:50.765,3.338492,3.206387,0.13210500000000014
2035782,11:01:50.782,3.362741,3.182452,0.18028900000000014
2035798,11:01:50.798,3.361591,3.206484,0.1551070000000001
2035815,11:01:50.815,3.360863,3.213712,0.14715100000000003
2035832,11:01:50.832,3.370813,3.223135,0.14767799999999998
2035848,11:01:50.848,3.365195,3.256376,0.108819
2035865,11:01:50.865,3.361025,3.242003,0.11902200000000018
2035881,11:01:50.881,3.38241,3.260579,0.12183100000000024
2035898,11:01:50.898,3.409075,3.25559,0.15348499999999987
2035915,11:01:50.915,3.394037,3.218123,0.17591400000000013
2035931,11:01:50.931,3.393863,3.261253,0.13261000000000012
2035948,11:01:50.948,3.40395,3.232203,0.17174699999999987
2035965,11:01:50.965,3.41232,3.251967,0.16035299999999975
2035981,11:01:50.981,-1.0,2.945261,3.945261
2035998,11:01:50.998,-1.0,-1.0,0.0
2036015,11:01:51.015,-1.0,-1.0,0.0
2036031,11:01:51.031,-1.0,-1.0,0.0
2036048,11:01:51.048,-1.0,-1.0,0.0
2036065,11:01:51.065,-1.0,-1.0,0.0
2036081,11:01:51.081,-1.0,-1.0,0.0
2036098,11:01:51.098,-1.0,-1.0,0.0
2036115,11:01:51.115,-1.0,-1.0,0.0
2036131,11:01:51.131,-1.0,-1.0,0.0
2036148,11:01:51.148,-1.0,-1.0,0.0
2036165,11:01:51.165,3.116981,3.302644,0.1856629999999999
2036181,11:01:51.181,3.315466,3.140333,0.17513299999999976
2036198,11:01:51.198,3.255471,3.034933,0.2205379999999999
2036215,11:01:51.215,-1.0,-1.0,0.0
2036231,11:01:51.231,3.416522,3.17306,0.24346200000000007
2036248,11:01:51.248,3.285815,3.182892,0.1029230000000001
2036265,11:01:51.265,3.278644,3.179783,0.09886099999999987
2036281,11:01:51.281,3.286649,3.128739,0.15791000000000022
2036298,11:01:51.298,3.296425,3.127844,0.1685810000000001
2036315,11:01:51.315,3.297997,3.114375,0.18362200000000017
2036331,11:01:51.331,3.311999,3.11767,0.1943290000000002
2036348,11:01:51.348,3.292903,3.128347,0.1645559999999997
2036365,11:01:51.365,3.329492,3.120549,0.2089430000000001
2036381,11:01:51.381,3.322862,3.132389,0.19047300000000034
2036398,11:01:51.398,3.315194,3.136692,0.17850199999999994
2036415,11:01:51.415,3.308697,3.114811,0.193886
2036431,11:01:51.431,3.339335,3.129414,0.20992100000000002
2036448,11:01:51.448,3.341579,3.135555,0.20602399999999976
2036465,11:01:51.465,3.321589,3.122447,0.1991419999999997
2036481,11:01:51.481,3.357912,3.117003,0.24090899999999982
2036498,11:01:51.498,3.406109,3.115327,0.29078199999999965
2036514,11:01:51.514,3.421603,3.155185,0.26641800000000027
2036531,11:01:51.531,-1.0,-1.0,0.0
2036548,11:01:51.548,3.356336,3.135568,0.22076800000000008
2036564,11:01:51.564,3.3564,3.135267,0.22113300000000002
2036581,11:01:51.581,3.376821,3.144389,0.2324320000000002
2036598,11:01:51.598,3.393081,3.143755,0.24932599999999994
2036614,11:01:51.614,3.404739,3.13267,0.2720690000000001
2036631,11:01:51.631,3.418146,3.163364,0.25478200000000006
2036648,11:01:51.648,3.395364,3.199876,0.19548799999999966
2036664,11:01:51.664,3.360384,3.153178,0.20720599999999978
2036681,11:01:51.681,3.410039,3.141101,0.2689379999999999
2036698,11:01:51.698,-1.0,2.96617,3.96617
2036714,11:01:51.714,-1.0,-1.0,0.0
2036731,11:01:51.731,-1.0,-1.0,0.0
2036748,11:01:51.748,-1.0,-1.0,0.0
2036764,11:01:51.764,-1.0,-1.0,0.0
2036781,11:01:51.781,-1.0,-1.0,0.0
2036798,11:01:51.798,-1.0,-1.0,0.0
2036814,11:01:51.814,-1.0,-1.0,0.0
2036831,11:01:51.831,-1.0,-1.0,0.0
2036848,11:01:51.848,-1.0,-1.0,0.0
2036864,11:01:51.864,-1.0,-1.0,0.0
2036881,11:01:51.881,-1.0,-1.0,0.0
2036898,11:01:51.898,-1.0,-1.0,0.0
2036914,11:01:51.914,-1.0,-1.0,0.0
2036931,11:01:51.931,-1.0,-1.0,0.0
2036948,11:01:51.948,-1.0,-1.0,0.0
2036964,11:01:51.964,-1.0,-1.0,0.0
2036981,11:01:51.981,-1.0,-1.0,0.0
2036998,11:01:51.998,-1.0,-1.0,0.0
2037014,11:01:52.014,3.163101,3.144952,0.018149000000000193
2037031,11:01:52.031,-1.0,-1.0,0.0
2037047,11:01:52.047,-1.0,-1.0,0.0
2037064,11:01:52.064,-1.0,-1.0,0.0
2037081,11:01:52.081,-1.0,-1.0,0.0
2037097,11:01:52.097,3.123951,3.105043,0.018907999999999703
2037114,11:01:52.114,3.144972,3.126084,0.018888000000000016
2037131,11:01:52.131,3.121633,3.102799,0.018834000000000017
2037147,11:01:52.147,3.140766,3.121984,0.0187820000000003
2037164,11:01:52.164,3.146258,3.127508,0.018749999999999822
2037181,11:01:52.181,3.14642,3.1276,0.018819999999999837
2037197,11:01:52.197,3.087938,3.069583,0.018354999999999677
2037214,11:01:52.214,3.116499,3.097982,0.018517000000000117
2037231,11:01:52.231,3.172679,3.154308,0.018371000000000137
2037247,11:01:52.247,3.157185,3.139026,0.01815900000000026
2037264,11:01:52.264,3.110907,3.092521,0.018386000000000013
2037281,11:01:52.281,3.152199,3.133673,0.018526000000000042
2037297,11:01:52.297,3.147632,3.129285,0.018347000000000335
2037314,11:01:52.314,3.162496,3.144576,0.017920000000000158
2037331,11:01:52.331,3.138919,3.121058,0.017860999999999905
2037347,11:01:52.347,3.153772,3.135716,0.018056000000000072
2037364,11:01:52.364,3.389132,3.139187,0.24994499999999986
2037381,11:01:52.381,3.356386,3.14427,0.21211599999999997
2037397,11:01:52.397,3.361319,3.174642,0.18667699999999998
2037414,11:01:52.414,3.377114,3.118207,0.2589070000000002
2037430,11:01:52.430,3.371065,3.16661,0.20445500000000028
2037447,11:01:52.447,3.395893,3.185873,0.2100200000000001
2037464,11:01:52.464,3.392786,3.184369,0.2084170000000003
2037480,11:01:52.480,3.407742,3.16281,0.24493199999999993
2037497,11:01:52.497,3.384579,3.20038,0.184199
2037514,11:01:52.514,3.243825,3.186091,0.057734000000000396
2037530,11:01:52.530,-1.0,2.822839,3.822839
2037547,11:01:52.547,-1.0,-1.0,0.0
2037564,11:01:52.564,-1.0,-1.0,0.0
2037580,11:01:52.580,-1.0,-1.0,0.0
2037597,11:01:52.597,-1.0,-1.0,0.0
2037614,11:01:52.614,-1.0,-1.0,0.0
2037630,11:01:52.630,-1.0,-1.0,0.0
2037647,11:01:52.647,-1.0,-1.0,0.0
2037664,11:01:52.664,-1.0,-1.0,0.0
2037680,11:01:52.680,-1.0,-1.0,0.0
2037697,11:01:52.697,-1.0,-1.0,0.0
2037714,11:01:52.714,-1.0,-1.0,0.0
2037730,11:01:52.730,-1.0,-1.0,0.0
2037747,11:01:52.747,-1.0,-1.0,0.0
2037764,11:01:52.764,-1.0,-1.0,0.0
2037780,11:01:52.780,-1.0,-1.0,0.0
2037797,11:01:52.797,-1.0,-1.0,0.0
2037814,11:01:52.814,-1.0,-1.0,0.0
2037830,11:01:52.830,-1.0,-1.0,0.0
2037847,11:01:52.847,-1.0,-1.0,0.0
2037864,11:01:52.864,3.427216,3.189174,0.2380420000000001
2037880,11:01:52.880,3.423419,3.081583,0.3418359999999998
2037897,11:01:52.897,3.418252,3.197407,0.22084499999999974
2037914,11:01:52.914,3.437961,3.156187,0.28177399999999997
2037930,11:01:52.930,3.400428,3.18864,0.21178799999999987
2037947,11:01:52.947,3.439816,3.223673,0.2161430000000002
2037964,11:01:52.964,3.420022,3.204634,0.2153879999999999
2037980,11:01:52.980,3.437853,3.247629,0.19022400000000017
2037997,11:01:52.997,3.497376,3.263924,0.23345200000000021
2038013,11:01:53.013,3.495842,3.259607,0.2362350000000002
2038030,11:01:53.030,3.458866,3.235804,0.2230620000000001
2038047,11:01:53.047,3.453168,3.253612,0.19955599999999984
2038063,11:01:53.063,3.499798,3.244084,0.2557140000000002
2038080,11:01:53.080,3.482841,3.228712,0.25412900000000027
2038097,11:01:53.097,3.493855,3.233873,0.25998199999999994
2038113,11:01:53.113,3.505479,3.210956,0.29452299999999987
2038130,11:01:53.130,3.497876,3.226088,0.27178800000000036
2038147,11:01:53.147,-1.0,-1.0,0.0
2038163,11:01:53.163,3.531066,3.265187,0.265879
2038180,11:01:53.180,3.550611,3.263078,0.2875329999999998
2038197,11:01:53.197,3.557603,3.274352,0.2832509999999999
2038213,11:01:53.213,3.546152,3.295958,0.250194
2038230,11:01:53.230,3.559026,3.295805,0.2632209999999997
2038247,11:01:53.247,3.567325,3.29133,0.275995
2038263,11:01:53.263,3.568696,3.313869,0.25482700000000014
2038280,11:01:53.280,3.551028,3.329068,0.22196000000000016
2038297,11:01:53.297,3.552021,3.31314,0.23888099999999968
2038313,11:01:53.313,3.617145,3.30924,0.3079049999999999
2038330,11:01:53.330,3.127653,3.361513,0.23385999999999996
2038347,11:01:53.347,-1.0,-1.0,0.0
2038363,11:01:53.363,-1.0,-1.0,0.0
2038380,11:01:53.380,-1.0,-1.0,0.0
2038397,11:01:53.397,-1.0,-1.0,0.0
2038413,11:01:53.413,-1.0,-1.0,0.0
2038430,11:01:53.430,-1.0,-1.0,0.0
2038447,11:01:53.447,-1.0,-1.0,0.0
2038463,11:01:53.463,-1.0,-1.0,0.0
2038480,11:01:53.480,-1.0,-1.0,0.0
2038497,11:01:53.497,-1.0,-1.0,0.0
2038513,11:01:53.513,-1.0,-1.0,0.0
2038530,11:01:53.530,-1.0,-1.0,0.0
2038546,11:01:53.546,-1.0,-1.0,0.0
2038563,11:01:53.563,-1.0,-1.0,0.0
2038580,11:01:53.580,-1.0,-1.0,0.0
2038596,11:01:53.596,-1.0,-1.0,0.0
2038613,11:01:53.613,3.658093,3.341043,0.31705000000000005
2038630,11:01:53.630,3.658011,3.322364,0.33564700000000025
2038646,11:01:53.646,3.654447,3.310116,0.34433099999999994
2038663,11:01:53.663,-1.0,-1.0,0.0
2038680,11:01:53.680,3.549987,3.340435,0.20955199999999996
2038696,11:01:53.696,3.565588,3.36972,0.19586799999999993
2038713,11:01:53.713,3.58796,3.370587,0.21737299999999982
2038730,11:01:53.730,3.575232,3.371863,0.20336900000000036
2038746,11:01:53.746,3.558432,3.381887,0.17654499999999995
2038763,11:01:53.763,3.571974,3.37326,0.19871399999999984
2038780,11:01:53.780,3.578754,3.394192,0.18456200000000011
